Heure;Source;IP_Source;Port_Source;Destination;IP_Dest;Port_Dest;Flags;Protocole
15:34:04;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50019;192.168.190.130;50019;P.;TCP
15:34:04;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50019;192.168.190.130;50019;P.;TCP
15:34:04;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50019;192.168.190.130;50019;P.;TCP
15:34:04;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50019;192.168.190.130;50019;P.;TCP
15:34:04;192.168.190.130.50019;192.168.190.130;50019;BP-Linux8.ssh;BP-Linux8;ssh;.;TCP
15:34:04;192.168.190.130.50019;192.168.190.130;50019;BP-Linux8.ssh;BP-Linux8;ssh;.;TCP
15:34:04;192.168.190.130.50019;192.168.190.130;50019;BP-Linux8.ssh;BP-Linux8;ssh;.;TCP
15:34:04;192.168.190.130.50019;192.168.190.130;50019;BP-Linux8.ssh;BP-Linux8;ssh;.;TCP
15:34:05;BP-Linux8.58466;BP-Linux8;58466;ns1.lan.rt.domain;ns1.lan.rt;domain;DNS;DNS
15:34:05;ns1.lan.rt.domain;ns1.lan.rt;domain;BP-Linux8.58466;BP-Linux8;58466;DNS;DNS
15:34:06;192.168.190.130.50245;192.168.190.130;50245;BP-Linux8.ssh;BP-Linux8;ssh;P.;TCP
15:34:06;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50245;192.168.190.130;50245;P.;TCP
15:34:06;BP-Linux8.53220;BP-Linux8;53220;ns1.lan.rt.domain;ns1.lan.rt;domain;DNS;DNS
15:34:06;ns1.lan.rt.domain;ns1.lan.rt;domain;BP-Linux8.53220;BP-Linux8;53220;DNS;DNS
15:34:06;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50245;192.168.190.130;50245;P.;TCP
15:34:06;BP-Linux8.ssh;BP-Linux8;ssh;192.168.190.130.50245;192.168.190.130;50245;P.;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2465;190-0-175-100.gba.solunet.com.ar;2465;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2466;190-0-175-100.gba.solunet.com.ar;2466;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2467;190-0-175-100.gba.solunet.com.ar;2467;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2468;190-0-175-100.gba.solunet.com.ar;2468;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2469;190-0-175-100.gba.solunet.com.ar;2469;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2470;190-0-175-100.gba.solunet.com.ar;2470;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2471;190-0-175-100.gba.solunet.com.ar;2471;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2472;190-0-175-100.gba.solunet.com.ar;2472;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2473;190-0-175-100.gba.solunet.com.ar;2473;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2474;190-0-175-100.gba.solunet.com.ar;2474;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2475;190-0-175-100.gba.solunet.com.ar;2475;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2476;190-0-175-100.gba.solunet.com.ar;2476;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2477;190-0-175-100.gba.solunet.com.ar;2477;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2478;190-0-175-100.gba.solunet.com.ar;2478;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2479;190-0-175-100.gba.solunet.com.ar;2479;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2480;190-0-175-100.gba.solunet.com.ar;2480;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2481;190-0-175-100.gba.solunet.com.ar;2481;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2482;190-0-175-100.gba.solunet.com.ar;2482;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2483;190-0-175-100.gba.solunet.com.ar;2483;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2484;190-0-175-100.gba.solunet.com.ar;2484;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2485;190-0-175-100.gba.solunet.com.ar;2485;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2486;190-0-175-100.gba.solunet.com.ar;2486;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2487;190-0-175-100.gba.solunet.com.ar;2487;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2488;190-0-175-100.gba.solunet.com.ar;2488;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2489;190-0-175-100.gba.solunet.com.ar;2489;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2490;190-0-175-100.gba.solunet.com.ar;2490;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2491;190-0-175-100.gba.solunet.com.ar;2491;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2492;190-0-175-100.gba.solunet.com.ar;2492;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2493;190-0-175-100.gba.solunet.com.ar;2493;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2494;190-0-175-100.gba.solunet.com.ar;2494;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2495;190-0-175-100.gba.solunet.com.ar;2495;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2496;190-0-175-100.gba.solunet.com.ar;2496;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2497;190-0-175-100.gba.solunet.com.ar;2497;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2498;190-0-175-100.gba.solunet.com.ar;2498;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2499;190-0-175-100.gba.solunet.com.ar;2499;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2500;190-0-175-100.gba.solunet.com.ar;2500;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2501;190-0-175-100.gba.solunet.com.ar;2501;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2502;190-0-175-100.gba.solunet.com.ar;2502;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2503;190-0-175-100.gba.solunet.com.ar;2503;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2504;190-0-175-100.gba.solunet.com.ar;2504;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2505;190-0-175-100.gba.solunet.com.ar;2505;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2506;190-0-175-100.gba.solunet.com.ar;2506;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2507;190-0-175-100.gba.solunet.com.ar;2507;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2508;190-0-175-100.gba.solunet.com.ar;2508;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2509;190-0-175-100.gba.solunet.com.ar;2509;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2510;190-0-175-100.gba.solunet.com.ar;2510;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2511;190-0-175-100.gba.solunet.com.ar;2511;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2512;190-0-175-100.gba.solunet.com.ar;2512;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2513;190-0-175-100.gba.solunet.com.ar;2513;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2514;190-0-175-100.gba.solunet.com.ar;2514;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2515;190-0-175-100.gba.solunet.com.ar;2515;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2516;190-0-175-100.gba.solunet.com.ar;2516;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2517;190-0-175-100.gba.solunet.com.ar;2517;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2518;190-0-175-100.gba.solunet.com.ar;2518;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2519;190-0-175-100.gba.solunet.com.ar;2519;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2520;190-0-175-100.gba.solunet.com.ar;2520;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2521;190-0-175-100.gba.solunet.com.ar;2521;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2522;190-0-175-100.gba.solunet.com.ar;2522;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2523;190-0-175-100.gba.solunet.com.ar;2523;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2524;190-0-175-100.gba.solunet.com.ar;2524;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2525;190-0-175-100.gba.solunet.com.ar;2525;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2526;190-0-175-100.gba.solunet.com.ar;2526;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2527;190-0-175-100.gba.solunet.com.ar;2527;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2528;190-0-175-100.gba.solunet.com.ar;2528;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2529;190-0-175-100.gba.solunet.com.ar;2529;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2530;190-0-175-100.gba.solunet.com.ar;2530;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2531;190-0-175-100.gba.solunet.com.ar;2531;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2532;190-0-175-100.gba.solunet.com.ar;2532;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2533;190-0-175-100.gba.solunet.com.ar;2533;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2534;190-0-175-100.gba.solunet.com.ar;2534;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2535;190-0-175-100.gba.solunet.com.ar;2535;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2536;190-0-175-100.gba.solunet.com.ar;2536;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2537;190-0-175-100.gba.solunet.com.ar;2537;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2538;190-0-175-100.gba.solunet.com.ar;2538;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2539;190-0-175-100.gba.solunet.com.ar;2539;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2540;190-0-175-100.gba.solunet.com.ar;2540;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2541;190-0-175-100.gba.solunet.com.ar;2541;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2542;190-0-175-100.gba.solunet.com.ar;2542;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2543;190-0-175-100.gba.solunet.com.ar;2543;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2544;190-0-175-100.gba.solunet.com.ar;2544;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2545;190-0-175-100.gba.solunet.com.ar;2545;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2546;190-0-175-100.gba.solunet.com.ar;2546;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2547;190-0-175-100.gba.solunet.com.ar;2547;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2548;190-0-175-100.gba.solunet.com.ar;2548;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2549;190-0-175-100.gba.solunet.com.ar;2549;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2550;190-0-175-100.gba.solunet.com.ar;2550;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2551;190-0-175-100.gba.solunet.com.ar;2551;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2552;190-0-175-100.gba.solunet.com.ar;2552;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2553;190-0-175-100.gba.solunet.com.ar;2553;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2554;190-0-175-100.gba.solunet.com.ar;2554;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2555;190-0-175-100.gba.solunet.com.ar;2555;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2556;190-0-175-100.gba.solunet.com.ar;2556;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2557;190-0-175-100.gba.solunet.com.ar;2557;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2558;190-0-175-100.gba.solunet.com.ar;2558;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2559;190-0-175-100.gba.solunet.com.ar;2559;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2560;190-0-175-100.gba.solunet.com.ar;2560;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2561;190-0-175-100.gba.solunet.com.ar;2561;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2562;190-0-175-100.gba.solunet.com.ar;2562;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2563;190-0-175-100.gba.solunet.com.ar;2563;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2564;190-0-175-100.gba.solunet.com.ar;2564;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2565;190-0-175-100.gba.solunet.com.ar;2565;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2566;190-0-175-100.gba.solunet.com.ar;2566;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2567;190-0-175-100.gba.solunet.com.ar;2567;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2568;190-0-175-100.gba.solunet.com.ar;2568;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2569;190-0-175-100.gba.solunet.com.ar;2569;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2570;190-0-175-100.gba.solunet.com.ar;2570;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2571;190-0-175-100.gba.solunet.com.ar;2571;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2572;190-0-175-100.gba.solunet.com.ar;2572;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2573;190-0-175-100.gba.solunet.com.ar;2573;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2574;190-0-175-100.gba.solunet.com.ar;2574;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2575;190-0-175-100.gba.solunet.com.ar;2575;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2576;190-0-175-100.gba.solunet.com.ar;2576;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2577;190-0-175-100.gba.solunet.com.ar;2577;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2578;190-0-175-100.gba.solunet.com.ar;2578;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2579;190-0-175-100.gba.solunet.com.ar;2579;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2580;190-0-175-100.gba.solunet.com.ar;2580;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2581;190-0-175-100.gba.solunet.com.ar;2581;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2582;190-0-175-100.gba.solunet.com.ar;2582;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.mon;190-0-175-100.gba.solunet.com.ar;mon;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2584;190-0-175-100.gba.solunet.com.ar;2584;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2585;190-0-175-100.gba.solunet.com.ar;2585;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2586;190-0-175-100.gba.solunet.com.ar;2586;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2587;190-0-175-100.gba.solunet.com.ar;2587;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2588;190-0-175-100.gba.solunet.com.ar;2588;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2589;190-0-175-100.gba.solunet.com.ar;2589;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2590;190-0-175-100.gba.solunet.com.ar;2590;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2591;190-0-175-100.gba.solunet.com.ar;2591;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2592;190-0-175-100.gba.solunet.com.ar;2592;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2593;190-0-175-100.gba.solunet.com.ar;2593;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2594;190-0-175-100.gba.solunet.com.ar;2594;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2595;190-0-175-100.gba.solunet.com.ar;2595;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2596;190-0-175-100.gba.solunet.com.ar;2596;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2597;190-0-175-100.gba.solunet.com.ar;2597;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2598;190-0-175-100.gba.solunet.com.ar;2598;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2599;190-0-175-100.gba.solunet.com.ar;2599;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.zebrasrv;190-0-175-100.gba.solunet.com.ar;zebrasrv;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.zebra;190-0-175-100.gba.solunet.com.ar;zebra;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.ripd;190-0-175-100.gba.solunet.com.ar;ripd;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.ripngd;190-0-175-100.gba.solunet.com.ar;ripngd;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.ospfd;190-0-175-100.gba.solunet.com.ar;ospfd;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.bgpd;190-0-175-100.gba.solunet.com.ar;bgpd;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.ospf6d;190-0-175-100.gba.solunet.com.ar;ospf6d;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.ospfapi;190-0-175-100.gba.solunet.com.ar;ospfapi;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.isisd;190-0-175-100.gba.solunet.com.ar;isisd;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2609;190-0-175-100.gba.solunet.com.ar;2609;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2610;190-0-175-100.gba.solunet.com.ar;2610;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2611;190-0-175-100.gba.solunet.com.ar;2611;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2612;190-0-175-100.gba.solunet.com.ar;2612;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2613;190-0-175-100.gba.solunet.com.ar;2613;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2614;190-0-175-100.gba.solunet.com.ar;2614;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2615;190-0-175-100.gba.solunet.com.ar;2615;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2616;190-0-175-100.gba.solunet.com.ar;2616;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2617;190-0-175-100.gba.solunet.com.ar;2617;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2618;190-0-175-100.gba.solunet.com.ar;2618;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2619;190-0-175-100.gba.solunet.com.ar;2619;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2620;190-0-175-100.gba.solunet.com.ar;2620;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2621;190-0-175-100.gba.solunet.com.ar;2621;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2622;190-0-175-100.gba.solunet.com.ar;2622;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2623;190-0-175-100.gba.solunet.com.ar;2623;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2624;190-0-175-100.gba.solunet.com.ar;2624;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2625;190-0-175-100.gba.solunet.com.ar;2625;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2626;190-0-175-100.gba.solunet.com.ar;2626;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2627;190-0-175-100.gba.solunet.com.ar;2627;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.dict;190-0-175-100.gba.solunet.com.ar;dict;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2629;190-0-175-100.gba.solunet.com.ar;2629;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.2630;190-0-175-100.gba.solunet.com.ar;2630;184.107.43.74.http;184.107.43.74;http;S;TCP
